"","V1","V2","V3"
"1809",21,39,0.177216718095036
"1810",21,40,0.177216718086287
"1811",21,41,0.177230347852456
"1812",21,42,0.177257607847285
"1813",21,43,0.177298499194868
"1814",21,44,0.177353023390413
"1815",21,45,0.177421182526453
"1816",21,46,0.177502979278347
"1817",21,47,0.177598416645775
"1818",21,48,0.177707498371393
"1819",21,49,0.177830228615430
"1820",21,50,0.17796661205748
"1821",21,51,0.178116653878345
"1822",21,52,0.178280359852363
"1823",21,53,0.178457736258991
"1824",21,54,0.178648789856481
"1825",21,55,0.178853527980626
"1826",21,56,0.179071958355787
"1827",21,57,0.179304089543798
"1828",21,58,0.179549930222622
"1829",21,59,0.179809489981684
"1830",21,60,0.180082778732128
"1831",21,61,0.180369806859587
"1832",21,62,0.180670585493938
"1833",21,63,0.180985126101388
"1834",21,64,0.181313440808658
"1835",21,65,0.181655542139990
"1836",21,66,0.182011443358129
"1837",21,67,0.182381158059788
"1838",21,68,0.182764700519541
"1839",21,69,0.183162085467808
"1840",21,70,0.183573328160857
"1841",21,71,0.183998444524315
"1842",21,72,0.184437450910406
"1843",21,73,0.184890364289207
"1844",21,74,0.185357202058067
"1845",21,75,0.185837982328328
"1846",21,76,0.186332723684161
"1847",21,77,0.186841445167488
"1848",21,78,0.187364166502302
"1849",22,1,0.186959266294866
"1850",22,2,0.186444933317900
"1851",22,3,0.185944552237901
"1852",22,4,0.185458103812197
"1853",22,5,0.184985569217227
"1854",22,6,0.184526930233382
"1855",22,7,0.184082169179811
"1856",22,8,0.183651268958363
"1857",22,9,0.183234213021363
"1858",22,10,0.182830985166941
"1859",22,11,0.182441570062023
"1860",22,12,0.182065952664293
"1861",22,13,0.181704118537117
"1862",22,14,0.181356053807582
"1863",22,15,0.181021745167521
"1864",22,16,0.180701179705600
"1865",22,17,0.180394345230584
"1866",22,18,0.180101229906488
"1867",22,19,0.179821822573399
"1868",22,20,0.179556112521372
"1869",22,21,0.179304089521239
"1870",22,22,0.179065743955503
"1871",22,23,0.178841066768220
"1872",22,24,0.178630049337082
"1873",22,25,0.178432683548927
"1874",22,26,0.178248961939455
"1875",22,27,0.178078877473902
"1876",22,28,0.177922423623902
"1877",22,29,0.177779594456566
"1878",22,30,0.177650384433863
"1879",22,31,0.177534788747961
"1880",22,32,0.177432802905279
"1881",22,33,0.177344423064973
"1882",22,34,0.177269645824912
"1883",22,35,0.177208468323129
"1884",22,36,0.177160888194844
"1885",22,37,0.177126903744856
"1886",22,38,0.177106513551215
"1887",22,39,0.177099716912674
"1888",22,40,0.177106513544064
"1889",22,41,0.177126903734867
"1890",22,42,0.177160888198792
"1891",22,43,0.177208468293077
"1892",22,44,0.177269645805288
"1893",22,45,0.177344423065884
"1894",22,46,0.177432802905274
"1895",22,47,0.177534788726795
"1896",22,48,0.177650384433861
"1897",22,49,0.177779594432659
"1898",22,50,0.177922423621697
"1899",22,51,0.178078877475785
"1900",22,52,0.178248961957787
"1901",22,53,0.178432683576535
"1902",22,54,0.178630049317613
"1903",22,55,0.178841066783175
"1904",22,56,0.179065743968418
"1905",22,57,0.179304089522039
"1906",22,58,0.179556112470829
"1907",22,59,0.179821822573404
"1908",22,60,0.180101229906487
"1909",22,61,0.180394345229676
"1910",22,62,0.180701179705601
"1911",22,63,0.181021745136449
"1912",22,64,0.181356053823096
"1913",22,65,0.181704118537117
"1914",22,66,0.182065952663552
"1915",22,67,0.182441570094290
"1916",22,68,0.182830985162574
"1917",22,69,0.183234213011754
"1918",22,70,0.183651268963742
"1919",22,71,0.18408216917981
"1920",22,72,0.184526930233277
"1921",22,73,0.184985569201327
"1922",22,74,0.185458103816490
"1923",22,75,0.185944552232969
"1924",22,76,0.186444933317900
"1925",22,77,0.186959266291752
"1926",23,1,0.186568968851096
"1927",23,2,0.186062976298142
"1928",23,3,0.185570888135137
"1929",23,4,0.185092685349976
"1930",23,5,0.184628349564265
"1931",23,6,0.184177862906264
"1932",23,7,0.183741208061724
"1933",23,8,0.183318368175601
"1934",23,9,0.182909327095816
"1935",23,10,0.182514069120091
"1936",23,11,0.182132579014801
"1937",23,12,0.181764842218539
"1938",23,13,0.181410844562089
"1939",23,14,0.181070572569880
"1940",23,15,0.180744013201612
"1941",23,16,0.180431153853895
"1942",23,17,0.180131982689017
"1943",23,18,0.179846488189377
"1944",23,19,0.179574659474713
"1945",23,20,0.17931648618253
"1946",23,21,0.179071958360477
"1947",23,22,0.178841066754193
"1948",23,23,0.178623802580948
"1949",23,24,0.178420157432774
"1950",23,25,0.178230123649064
"1951",23,26,0.178053693944275
"1952",23,27,0.177890861595237
"1953",23,28,0.177741620383067
"1954",23,29,0.177605964646650
"1955",23,30,0.177483889216093
"1956",23,31,0.177375389428606
"1957",23,32,0.177280461076145
"1958",23,33,0.177199100701518
"1959",23,34,0.177131305070865
"1960",23,35,0.177077071701316
"1961",23,36,0.177036398482038
"1962",23,37,0.177009283840742
"1963",23,38,0.176995726814864
"1964",23,39,0.176995726828572
"1965",23,40,0.17700928386778
"1966",23,41,0.177036398466641
"1967",23,42,0.177077071684269
"1968",23,43,0.177131305096271
"1969",23,44,0.177199100701517
"1970",23,45,0.177280461090659
"1971",23,46,0.177375389429787
"1972",23,47,0.177483889195057
"1973",23,48,0.17760596464529
"1974",23,49,0.177741620383068
"1975",23,50,0.177890861593101
"1976",23,51,0.178053693944271
"1977",23,52,0.178230123649063
"1978",23,53,0.178420157442018
"1979",23,54,0.178623802576869
"1980",23,55,0.178841066754195
"1981",23,56,0.179071958346375
"1982",23,57,0.179316486183907
"1983",23,58,0.179574659474711
"1984",23,59,0.179846488189379
"1985",23,60,0.180131982685648
"1986",23,61,0.180431153854632
"1987",23,62,0.180744013201613
"1988",23,63,0.181070572576051
"1989",23,64,0.18141084456209
"1990",23,65,0.181764842192487
"1991",23,66,0.182132579014799
"1992",23,67,0.182514069136249
"1993",23,68,0.182909327107657
"1994",23,69,0.183318368171631
"1995",23,70,0.18374120806173
"1996",23,71,0.184177862906266
"1997",23,72,0.184628349564266
"1998",23,73,0.185092685317655
"1999",23,74,0.18557088813511
"2000",23,75,0.186062976295855
"2001",23,76,0.186568968851055
"2002",24,1,0.186193258632116
"2003",24,2,0.185695558984018
"2004",24,3,0.185211716395669
"2005",24,4,0.184741712460206
"2006",24,5,0.184285528961598
"2007",24,6,0.18384314848607
"2008",24,7,0.183414553988953
"2009",24,8,0.182999729082000
"2010",24,9,0.182598657828722
"2011",24,10,0.182211324843196
"2012",24,11,0.181837715341335
"2013",24,12,0.181477815013023
"2014",24,13,0.181131610090662
"2015",24,14,0.180799087344607
"2016",24,15,0.180480234084119
"2017",24,16,0.18017503805661
"2018",24,17,0.179883487743805
"2019",24,18,0.179605571841268
"2020",24,19,0.179341279891893
"2021",24,20,0.179090601767769
"2022",24,21,0.178853527916882
"2023",24,22,0.178630049327792
"2024",24,23,0.178420157462427
"2025",24,24,0.178223844300634
"2026",24,25,0.17804110242171
"2027",24,26,0.177871924847182
"2028",24,27,0.177716305152434
"2029",24,28,0.177574237368620
"2030",24,29,0.177445716178767
"2031",24,30,0.177330736654536
"2032",24,31,0.177229294358910
"2033",24,32,0.177141385501231
"2034",24,33,0.177067006744209
"2035",24,34,0.177006155293687
"2036",24,35,0.176958828737238
"2037",24,36,0.176925025367851
"2038",24,37,0.176904743829688
"2039",24,38,0.176897983404201
"2040",24,39,0.176904743831596
"2041",24,40,0.176925025350742
"2042",24,41,0.176958828738812
"2043",24,42,0.177006155256104
"2044",24,43,0.177067006744208
"2045",24,44,0.177141385520105
"2046",24,45,0.17722929438329
"2047",24,46,0.177330736654534
"2048",24,47,0.177445716154559
"2049",24,48,0.177574237368620
"2050",24,49,0.177716305155672
"2051",24,50,0.177871924847182
"2052",24,51,0.17804110242171
"2053",24,52,0.178223844300625
"2054",24,53,0.178420157462427
"2055",24,54,0.178630049327792
"2056",24,55,0.178853527916881
"2057",24,56,0.179090601767769
"2058",24,57,0.179341279892215
"2059",24,58,0.179605571841268
"2060",24,59,0.179883487722788
"2061",24,60,0.180175038056602
"2062",24,61,0.180480234064295
"2063",24,62,0.180799087344606
"2064",24,63,0.181131610102465
"2065",24,64,0.181477815017917
"2066",24,65,0.181837715337988
"2067",24,66,0.182211324843195
"2068",24,67,0.182598657829868
"2069",24,68,0.182999729063871
"2070",24,69,0.183414553988954
"2071",24,70,0.183843148470758
"2072",24,71,0.184285528961597
"2073",24,72,0.184741712438437
"2074",24,73,0.185211716395668
"2075",24,74,0.185695558976091
"2076",24,75,0.186193258632114
"2077",25,1,0.18583212060378
"2078",25,2,0.185342666622486
"2079",25,3,0.184867022865887
"2080",25,4,0.184405171237080
"2081",25,5,0.183957093952718
"2082",25,6,0.183522773828776
"2083",25,7,0.183102194252457
"2084",25,8,0.182695339115707
"2085",25,9,0.182302192919303
"2086",25,10,0.181922740537552
"2087",25,11,0.181556967590254
"2088",25,12,0.181204859894754
"2089",25,13,0.180866404257723
"2090",25,14,0.180541587602850
"2091",25,15,0.180230397634791
"2092",25,16,0.17993282244943
"2093",25,17,0.179648850721502
"2094",25,18,0.179378471623848
"2095",25,19,0.179121674885658
"2096",25,20,0.178878450726653
"2097",25,21,0.178648789837540
"2098",25,22,0.178432683562046
"2099",25,23,0.178230123649821
"2100",25,24,0.17804110242777
"2101",25,25,0.177865612689313
"2102",25,26,0.177703647739352
"2103",25,27,0.177555201470059
"2104",25,28,0.177420268248605
"2105",25,29,0.177298842951720
"2106",25,30,0.177190920932206
"2107",25,31,0.177096498103545
"2108",25,32,0.177015570939899
"2109",25,33,0.176948136299690
"2110",25,34,0.176894191676109
"2111",25,35,0.176853734979912
"2112",25,36,0.176826764716013
"2113",25,37,0.176813279808682
"2114",25,38,0.176813279839386
"2115",25,39,0.176826764747606
"2116",25,40,0.176853734959660
"2117",25,41,0.176894191695739
"2118",25,42,0.176948136329406
"2119",25,43,0.177015570930605
"2120",25,44,0.1770964981623
"2121",25,45,0.177190920932204
"2122",25,46,0.177298842951721
"2123",25,47,0.177420268244482
"2124",25,48,0.177555201471017
"2125",25,49,0.177703647761018
"2126",25,50,0.177865612667749
"2127",25,51,0.178041102427770
"2128",25,52,0.178230123653013
"2129",25,53,0.178432683569892
"2130",25,54,0.178648789831441
"2131",25,55,0.178878450726653
"2132",25,56,0.179121674885658
"2133",25,57,0.179378471623848
"2134",25,58,0.179648850722421
"2135",25,59,0.179932822441716
"2136",25,60,0.180230397645760
"2137",25,61,0.180541587620392
"2138",25,62,0.180866404257720
"2139",25,63,0.181204859894753
"2140",25,64,0.181556967514216
"2141",25,65,0.181922740537550
"2142",25,66,0.182302192903826
"2143",25,67,0.182695339115707
"2144",25,68,0.183102194252455
"2145",25,69,0.183522773828777
"2146",25,70,0.183957093946409
"2147",25,71,0.184405171238072
"2148",25,72,0.184867022865888
"2149",25,73,0.185342666613733
"2150",25,74,0.185832120603785
"2151",26,1,0.185485540473160
"2152",26,2,0.18500428522927
"2153",26,3,0.184536793831904
"2154",26,4,0.184083048356392
"2155",26,5,0.183643031450006
"2156",26,6,0.183216726223845
"2157",26,7,0.182804116477277
"2158",26,8,0.182405186387141
"2159",26,9,0.182019920759937
"2160",26,10,0.181648304905368
"2161",26,11,0.181290324577634
"2162",26,12,0.180945966266499
"2163",26,13,0.180615216665484
"2164",26,14,0.180298063351367
"2165",26,15,0.179994494186126
"2166",26,16,0.179704497675866
"2167",26,17,0.179428062724288
"2168",26,18,0.179165178776703
"2169",26,19,0.178915836016336
"2170",26,20,0.178680024800932
"2171",26,21,0.178457736242768
"2172",26,22,0.178248961978729
"2173",26,23,0.178053693973155
"2174",26,24,0.177871924835786
"2175",26,25,0.177703647764432
"2176",26,26,0.177548856266330
"2177",26,27,0.177407544536493
"2178",26,28,0.177279707200688
"2179",26,29,0.177165339448842
"2180",26,30,0.17706443690799
"2181",26,31,0.176976995700456
"2182",26,32,0.176903012649739
"2183",26,33,0.17684248485656
"2184",26,34,0.176795410071086
"2185",26,35,0.176761786520414
"2186",26,36,0.176741612890921
"2187",26,37,0.176734888405766
"2188",26,38,0.176741612869209
"2189",26,39,0.176761786527414
"2190",26,40,0.176795410088084
"2191",26,41,0.176842484875866
"2192",26,42,0.176903012637889
"2193",26,43,0.176976995700457
"2194",26,44,0.177064436880381
"2195",26,45,0.177165339431753
"2196",26,46,0.177279707200688
"2197",26,47,0.177407544564907
"2198",26,48,0.177548856296392
"2199",26,49,0.177703647764431
"2200",26,50,0.177871924830126
"2201",26,51,0.178053693973156
"2202",26,52,0.178248961978729
"2203",26,53,0.178457736254398
"2204",26,54,0.178680024800934
"2205",26,55,0.178915835980902
"2206",26,56,0.179165178776703
"2207",26,57,0.179428062724288
"2208",26,58,0.179704497671787
"2209",26,59,0.179994494186127
"2210",26,60,0.180298063351367
"2211",26,61,0.180615216665484
"2212",26,62,0.180945966219355
"2213",26,63,0.181290324601152
"2214",26,64,0.181648304910004
"2215",26,65,0.182019920794894
"2216",26,66,0.182405186387141
"2217",26,67,0.182804116528457
"2218",26,68,0.183216726223846
"2219",26,69,0.183643031438260
"2220",26,70,0.184083048353406
"2221",26,71,0.184536793835667
"2222",26,72,0.185004285229334
"2223",26,73,0.185485540435678
"2224",27,1,0.185153504304087
"2225",27,2,0.184680401414009
"2226",27,3,0.184221016233615
"2227",27,4,0.183775331099393
"2228",27,5,0.18334332912777
"2229",27,6,0.182924993696868
"2230",27,7,0.182520308960647
"2231",27,8,0.182129259483823
"2232",27,9,0.181751830356278
"2233",27,10,0.181388007145664
"2234",27,11,0.181037776114567
"2235",27,12,0.180701123862464
"2236",27,13,0.180378037645407
"2237",27,14,0.180068505157329
"2238",27,15,0.179772514628783
"2239",27,16,0.179490054820512
"2240",27,17,0.179221115069154
"2241",27,18,0.178965685116765
"2242",27,19,0.178723755281676
"2243",27,20,0.178495316435920
"2244",27,21,0.178280359874729
"2245",27,22,0.178078877449480
"2246",27,23,0.177890861588989
"2247",27,24,0.177716305134095
"2248",27,25,0.177555201492188
"2249",27,26,0.177407544566659
"2250",27,27,0.177273328694684
"2251",27,28,0.177152548891288
"2252",27,29,0.177045200582865
"2253",27,30,0.176951279676104
"2254",27,31,0.176870782641017
"2255",27,32,0.176803706437884
"2256",27,33,0.176750048554343
"2257",27,34,0.176709806853528
"2258",27,35,0.176682979894786
"2259",27,36,0.17666956669945
"2260",27,37,0.176669566669698
"2261",27,38,0.176682979877453
"2262",27,39,0.176709806813281
"2263",27,40,0.176750048503466
"2264",27,41,0.176803706421912
"2265",27,42,0.176870782671275
"2266",27,43,0.176951279691540
"2267",27,44,0.177045200577055
"2268",27,45,0.177152548891804
"2269",27,46,0.177273328694683
"2270",27,47,0.177407544535532
"2271",27,48,0.177555201534995
"2272",27,49,0.177716305134094
"2273",27,50,0.177890861606289
"2274",27,51,0.178078877458125
"2275",27,52,0.178280359874728
"2276",27,53,0.178495316423930
"2277",27,54,0.178723755301537
"2278",27,55,0.178965685116765
"2279",27,56,0.179221115076174
"2280",27,57,0.179490054839734
"2281",27,58,0.179772514634123
"2282",27,59,0.180068505157329
"2283",27,60,0.180378037661258
"2284",27,61,0.180701123862439
"2285",27,62,0.181037776125570
"2286",27,63,0.181388007145664
"2287",27,64,0.181751830359223
"2288",27,65,0.182129259517513
"2289",27,66,0.182520308988937
"2290",27,67,0.182924993697947
"2291",27,68,0.183343329120155
"2292",27,69,0.183775331099393
"2293",27,70,0.184221016192500
"2294",27,71,0.184680401414003
"2295",27,72,0.185153504304083
"2296",28,1,0.184835998990400
"2297",28,2,0.184371002340169
"2298",28,3,0.183919677434173
"2299",28,4,0.183482007302557
"2300",28,5,0.183057975043561
"2301",28,6,0.182647564718801
"2302",28,7,0.182250760547566
"2303",28,8,0.18186754755677
"2304",28,9,0.181497911142894
"2305",28,10,0.181141837267349
"2306",28,11,0.180799312260312
"2307",28,12,0.180470323343905
"2308",28,13,0.180154857947380
"2309",28,14,0.179852904066908
"2310",28,15,0.179564450336121
"2311",28,16,0.179289485742674
"2312",28,17,0.179027999901611
"2313",28,18,0.178779982927937
"2314",28,19,0.178545425443473
"2315",28,20,0.178324318535282
"2316",28,21,0.178116653895390
"2317",28,22,0.177922423620792
"2318",28,23,0.177741620421761
"2319",28,24,0.177574237367364
"2320",28,25,0.177420268255924
"2321",28,26,0.177279707212863
"2322",28,27,0.177152548896586
"2323",28,28,0.177038788583909
"2324",28,29,0.176938421930164
"2325",28,30,0.176851445112676
"2326",28,31,0.176777854970693
"2327",28,32,0.176717648578951
"2328",28,33,0.176670823744116
"2329",28,34,0.17663737870836
"2330",28,35,0.176617312200352
"2331",28,36,0.176610623452244
"2332",28,37,0.176617312203578
"2333",28,38,0.176637378711649
"2334",28,39,0.176670823752005
"2335",28,40,0.176717648578860
"2336",28,41,0.176777854950902
"2337",28,42,0.176851445150648
"2338",28,43,0.176938421912371
"2339",28,44,0.177038788567652
"2340",28,45,0.177152548896584
"2341",28,46,0.177279707188811
"2342",28,47,0.177420268255924
"2343",28,48,0.177574237367967
"2344",28,49,0.177741620400503
"2345",28,50,0.177922423630676
"2346",28,51,0.17811665389539
"2347",28,52,0.178324318542583
"2348",28,53,0.178545425443474
"2349",28,54,0.178779982927938
"2350",28,55,0.179027999901611
"2351",28,56,0.179289485742674
"2352",28,57,0.179564450334807
"2353",28,58,0.179852904066909
"2354",28,59,0.180154857947381
"2355",28,60,0.18047032333744
"2356",28,61,0.180799312260313
"2357",28,62,0.181141837267350
"2358",28,63,0.181497911143266
"2359",28,64,0.181867547557861
"2360",28,65,0.182250760547568
"2361",28,66,0.182647564718801
"2362",28,67,0.183057975044697
"2363",28,68,0.183482007257920
"2364",28,69,0.183919677418844
"2365",28,70,0.184371002340173
"2366",28,71,0.184835998990681
"2367",29,1,0.184533011889792
"2368",29,2,0.184076075546988
"2369",29,3,0.183632765587457
"2370",29,4,0.183203065217297
"2371",29,5,0.182786958035924
"2372",29,6,0.182384428290582
"2373",29,7,0.181995460645846
"2374",29,8,0.181620040403366
"2375",29,9,0.181258153165724
"2376",29,10,0.180909785365460
"2377",29,11,0.180574923783017
"2378",29,12,0.180253555640614
"2379",29,13,0.179945668867060
"2380",29,14,0.179651251747553
"2381",29,15,0.179370293189621
"2382",29,16,0.179102782545794
"2383",29,17,0.178848709705641
"2384",29,18,0.178608065085399
"2385",29,19,0.178380839554297
"2386",29,20,0.178167024569445
"2387",29,21,0.177966612044305
"2388",29,22,0.17777959445634
"2389",29,23,0.177605964636404
"2390",29,24,0.177445716196011
"2391",29,25,0.177298842963584
"2392",29,26,0.177165339448063
"2393",29,27,0.177045200573235
"2394",29,28,0.176938421907244
"2395",29,29,0.176844999368064
"2396",29,30,0.176764929454414
"2397",29,31,0.176698209111763
"2398",29,32,0.176644835839694
"2399",29,33,0.176604807660410
"2400",29,34,0.176578123042891
"2401",29,35,0.176564781047679
"2402",29,36,0.176564781002422
"2403",29,37,0.176578123033047
"2404",29,38,0.176604807638964
"2405",29,39,0.176644835836290
"2406",29,40,0.176698209089685
"2407",29,41,0.176764929423292
"2408",29,42,0.176844999351195
"2409",29,43,0.176938421906072
"2410",29,44,0.177045200594459
"2411",29,45,0.177165339425911
"2412",29,46,0.177298842950150
"2413",29,47,0.177445716196010
"2414",29,48,0.177605964634255
"2415",29,49,0.177779594456339
"2416",29,50,0.177966612046441
"2417",29,51,0.17816702456686
"2418",29,52,0.178380839554297
"2419",29,53,0.178608065083859
"2420",29,54,0.178848709705642
"2421",29,55,0.179102782561102
"2422",29,56,0.179370293186364
"2423",29,57,0.17965125174806
"2424",29,58,0.179945668874771
"2425",29,59,0.180253555653069
"2426",29,60,0.180574923786805
"2427",29,61,0.180909785365604
"2428",29,62,0.181258153196555
"2429",29,63,0.181620040403366
"2430",29,64,0.181995460647489
"2431",29,65,0.182384428290581
"2432",29,66,0.182786958056393
"2433",29,67,0.183203065217295
"2434",29,68,0.183632765617025
"2435",29,69,0.184076075503653
"2436",29,70,0.18453301188969
"2437",30,1,0.184244530892365
"2438",30,2,0.183795609456833
"2439",30,3,0.183360269325569
"2440",30,4,0.182938493964570
"2441",30,5,0.182530267455184
"2442",30,6,0.182135574126039
"2443",30,7,0.181754399204835
"2444",30,8,0.181386728173723
"2445",30,9,0.181032547091783
"2446",30,10,0.180691842619053
"2447",30,11,0.180364601844201
"2448",30,12,0.180050812362402
"2449",30,13,0.179750462342076
"2450",30,14,0.179463540407355
"2451",30,15,0.179190035785104
"2452",30,16,0.17892993816533
"2453",30,17,0.178683237636054
"2454",30,18,0.178449925008139
"2455",30,19,0.178229991344351
"2456",30,20,0.178023428499823
"2457",30,21,0.177830228650044
"2458",30,22,0.177650384450211
"2459",30,23,0.177483889194610
"2460",30,24,0.177330736597559
"2461",30,25,0.177190920917016
"2462",30,26,0.177064436867700
"2463",30,27,0.176951279672101
"2464",30,28,0.176851445140882
"2465",30,29,0.176764929445316
"2466",30,30,0.176691729340943
"2467",30,31,0.176631842135065
"2468",30,32,0.176585265526416
"2469",30,33,0.176551997730697
"2470",30,34,0.176532037572252
"2471",30,35,0.176525384279777
"2472",30,36,0.176532037579400
"2473",30,37,0.176551997721236
"2474",30,38,0.176585265487884
"2475",30,39,0.176631842124984
"2476",30,40,0.176691729359904
"2477",30,41,0.176764929464051
"2478",30,42,0.176851445127306
"2479",30,43,0.176951279693619
"2480",30,44,0.177064436885242
"2481",30,45,0.177190920913217
"2482",30,46,0.177330736599569
"2483",30,47,0.177483889193553
"2484",30,48,0.177650384450213
"2485",30,49,0.177830228610238
"2486",30,50,0.178023428499822
"2487",30,51,0.178229991364677
"2488",30,52,0.178449925008139
"2489",30,53,0.178683237621712
"2490",30,54,0.178929938145897
"2491",30,55,0.179190035785105
"2492",30,56,0.179463540428269
"2493",30,57,0.179750462336403
"2494",30,58,0.180050812370664
"2495",30,59,0.180364601864141
"2496",30,60,0.180691842658689
"2497",30,61,0.181032547126383
"2498",30,62,0.181386728174760
"2499",30,63,0.181754399224602
"2500",30,64,0.182135574126040
"2501",30,65,0.182530267456194
"2502",30,66,0.182938493964572
"2503",30,67,0.183360269331869
"2504",30,68,0.183795609465122
"2505",30,69,0.184244530892364
"2506",31,1,0.183970544533226
"2507",31,2,0.183529592932169
"2508",31,3,0.1831021778779
"2509",31,4,0.182688283086987
"2510",31,5,0.182287893003106
"2511",31,6,0.181900992448427
"2512",31,7,0.181527566748219
"2513",31,8,0.181167601891704
"2514",31,9,0.180821084104746
"2515",31,10,0.180488000413895
"2516",31,11,0.180168338292868
"2517",31,12,0.179862085561724
"2518",31,13,0.179569230714853
"2519",31,14,0.179289762774072
"2520",31,15,0.179023671130422
"2521",31,16,0.178770945824908
"2522",31,17,0.178531577279131
"2523",31,18,0.178305556538404
"2524",31,19,0.178092875036026
"2525",31,20,0.177893524818559
"2526",31,21,0.177707498395624
"2527",31,22,0.177534788733471
"2528",31,23,0.177375389381296
"2529",31,24,0.177229294372041
"2530",31,25,0.177096498111006
"2531",31,26,0.176976995695895
"2532",31,27,0.176870782636466
"2533",31,28,0.176777854943763
"2534",31,29,0.176698209105541
"2535",31,30,0.176631842130198
"2536",31,31,0.17657875153561
"2537",31,32,0.176538935334681
"2538",31,33,0.176512392022364
"2539",31,34,0.176499120616732
"2540",31,35,0.17649912065053
"2541",31,36,0.176512392052279
"2542",31,37,0.176538935341076
"2543",31,38,0.176578751540159
"2544",31,39,0.176631842126013
"2545",31,40,0.176698209083464
"2546",31,41,0.176777854938959
"2547",31,42,0.176870782663404
"2548",31,43,0.176976995752228
"2549",31,44,0.17709649811574
"2550",31,45,0.177229294356717
"2551",31,46,0.177375389383766
"2552",31,47,0.177534788752286
"2553",31,48,0.177707498396227
"2554",31,49,0.177893524836596
"2555",31,50,0.178092875042285
"2556",31,51,0.178305556538404
"2557",31,52,0.178531577280784
"2558",31,53,0.178770945813041
"2559",31,54,0.179023671149665
"2560",31,55,0.179289762765307
"2561",31,56,0.179569230728275
"2562",31,57,0.179862085561592
"2563",31,58,0.180168338281246
"2564",31,59,0.180488000443668
"2565",31,60,0.180821084083836
"2566",31,61,0.181167601918587
"2567",31,62,0.181527566748219
"2568",31,63,0.181900992460917
"2569",31,64,0.182287892998043
"2570",31,65,0.182688283086986
"2571",31,66,0.183102177841485
"2572",31,67,0.183529592930295
"2573",31,68,0.183970544533203
"2574",32,1,0.183711042019731
"2575",32,2,0.183278015402556
"2576",32,3,0.182858480905264
"2577",32,4,0.182452422664928
"2578",32,5,0.182059825297586
"2579",32,6,0.181680673976373
"2580",32,7,0.181314954446996
"2581",32,8,0.180962652850037
"2582",32,9,0.180623755872739
"2583",32,10,0.180298250826121
"2584",32,11,0.179986125424983
"2585",32,12,0.179687367929679
"2586",32,13,0.179401967071886
"2587",32,14,0.179129912055956
"2588",32,15,0.178871192763648
"2589",32,16,0.178625799394724
"2590",32,17,0.178393722799753
"2591",32,18,0.178174954168957
"2592",32,19,0.177969485325994
"2593",32,20,0.177777308560445
"2594",32,21,0.177598416652183
"2595",32,22,0.17743280289257
"2596",32,23,0.177280461077753
"2597",32,24,0.177141385527719
"2598",32,25,0.177015570920812
"2599",32,26,0.176903012627604
"2600",32,27,0.176803706481292
"2601",32,28,0.176717648594133
"2602",32,29,0.176644835821186
"2603",32,30,0.176585265513152
"2604",32,31,0.176538935324167
"2605",32,32,0.176505843579660
"2606",32,33,0.176485989053888
"2607",32,34,0.176479370939094
"2608",32,35,0.176485989077001
"2609",32,36,0.176505843589381
"2610",32,37,0.176538935331719
"2611",32,38,0.176585265513130
"2612",32,39,0.176644835851356
"2613",32,40,0.176717648585295
"2614",32,41,0.176803706432621
"2615",32,42,0.176903012661056
"2616",32,43,0.177015570922979
"2617",32,44,0.177141385495659
"2618",32,45,0.177280461096522
"2619",32,46,0.177432802910068
"2620",32,47,0.177598416647503
"2621",32,48,0.177777308560446
"2622",32,49,0.177969485325993
"2623",32,50,0.178174954168959
"2624",32,51,0.178393722782449
"2625",32,52,0.178625799394733
"2626",32,53,0.178871192759037
"2627",32,54,0.179129912066682
"2628",32,55,0.179401967070701
"2629",32,56,0.179687367930542
"2630",32,57,0.179986125424964
"2631",32,58,0.180298250869690
"2632",32,59,0.180623755894796
"2633",32,60,0.180962652808663
"2634",32,61,0.181314954414462
"2635",32,62,0.181680673976379
"2636",32,63,0.182059825282939
"2637",32,64,0.182452422664531
"2638",32,65,0.182858480919589
"2639",32,66,0.183278015402557
"2640",32,67,0.183711041984292
"2641",33,1,0.18346601290695
"2642",33,2,0.183040866937125
"2643",33,3,0.182629168907058
"2644",33,4,0.182230903354505
"2645",33,5,0.181846055263938
"2646",33,6,0.181474610079499
"2647",33,7,0.181116553802188
"2648",33,8,0.180771873078256
"2649",33,9,0.180440554708237
"2650",33,10,0.180122586439003
"2651",33,11,0.179817956248772
"2652",33,12,0.179526652677186
"2653",33,13,0.179248664788598
"2654",33,14,0.178983982130694
"2655",33,15,0.178732594800755
"2656",33,16,0.178494493349253
"2657",33,17,0.178269668851638
"2658",33,18,0.178058112905584
"2659",33,19,0.177859817485325
"2660",33,20,0.177674775248882
"2661",33,21,0.177502979280711
"2662",33,22,0.177344423059397
"2663",33,23,0.177199100693053
"2664",33,24,0.177067006748241
"2665",33,25,0.1769481362994
"2666",33,26,0.176842484847625
"2667",33,27,0.176750048493275
"2668",33,28,0.176670823745623
"2669",33,29,0.176604807645788
"2670",33,30,0.176551997731441
"2671",33,31,0.176512392034144
"2672",33,32,0.176485989065662
"2673",33,33,0.176472787788089
"2674",33,34,0.176472787798915
"2675",33,35,0.176485989064822
"2676",33,36,0.176512392029482
"2677",33,37,0.176551997730351
"2678",33,38,0.176604807646678
"2679",33,39,0.176670823754517
"2680",33,40,0.176750048497397
"2681",33,41,0.176842484891209
"2682",33,42,0.176948136277245
